id,rarity,generation,mainClass,subClass,statBoost1,statBoost2,profession,summons,maxSummons,soldPrice,timeStamp
78781,rare,3,Archer,Wizard,END,STR,gardening,3,3,69,2022-01-22 01:48:38
87082,common,2,Pirate,Priest,DEX,END,foraging,5,8,"45,9",2022-01-22 01:47:12
89392,uncommon,2,Wizard,Thief,STR,DEX,fishing,6,7,"46,9",2022-01-22 01:47:12
92666,common,3,Summoner,Archer,LCK,AGI,gardening,1,1,54,2022-01-22 01:46:26
97401,rare,2,Knight,Wizard,AGI,DEX,gardening,1,1,"67,12",2022-01-22 01:46:26
76321,legendary,2,Pirate,Monk,LCK,INT,foraging,3,3,149,2022-01-22 01:43:50
63607,common,3,Archer,Thief,END,STR,gardening,2,2,"41,9",2022-01-22 01:43:31
92970,common,3,Thief,Wizard,LCK,DEX,foraging,4,4,42,2022-01-22 01:42:13
55856,common,2,Monk,Knight,WIS,WIS,foraging,3,6,"44,5",2022-01-22 01:39:57
56778,common,2,Monk,Priest,AGI,VIT,fishing,4,4,41,2022-01-22 01:39:09
88306,common,1,Summoner,Thief,LCK,INT,gardening,0,5,"49,9",2022-01-22 01:34:43
99765,rare,2,Monk,Pirate,AGI,VIT,fishing,6,6,"79,6",2022-01-22 01:33:43
99776,common,2,Priest,Pirate,AGI,INT,fishing,6,6,"39,6",2022-01-22 01:31:51
91698,common,1,Monk,Pirate,WIS,VIT,fishing,5,10,105,2022-01-22 01:25:34
69033,common,3,Priest,Thief,AGI,DEX,foraging,6,6,"42,89",2022-01-22 01:23:58
71689,rare,3,Archer,Knight,DEX,VIT,mining,1,1,85,2022-01-22 01:22:25
92635,common,2,Pirate,Priest,END,END,fishing,4,4,42,2022-01-22 01:21:33
97438,common,1,Pirate,Monk,VIT,DEX,foraging,5,10,"79,99",2022-01-22 01:20:34
75326,common,3,Pirate,Wizard,WIS,END,gardening,1,1,38,2022-01-22 01:18:50
90577,common,1,Pirate,Pirate,VIT,DEX,gardening,5,10,"44,4",2022-01-22 01:17:40
98805,common,2,Warrior,Archer,AGI,LCK,fishing,7,8,42,2022-01-22 01:12:28
37096,common,2,Wizard,Monk,VIT,STR,mining,5,8,71,2022-01-22 01:06:15
99329,common,3,Pirate,Priest,DEX,DEX,mining,7,7,69,2022-01-22 01:05:31
97312,common,3,Paladin,Monk,DEX,WIS,mining,5,5,183,2022-01-22 01:05:03
32124,uncommon,4,Warrior,Monk,LCK,INT,foraging,2,2,"46,89",2022-01-22 01:05:00
13402,common,3,Wizard,Archer,AGI,END,mining,4,4,68,2022-01-22 01:03:40
99648,uncommon,2,Thief,Monk,STR,WIS,mining,5,5,71,2022-01-22 01:02:48
72032,common,2,Thief,Wizard,LCK,VIT,mining,5,8,70,2022-01-22 01:02:17
57731,common,1,Priest,Knight,WIS,DEX,fishing,4,10,38,2022-01-22 01:02:09
22534,common,4,Warrior,Warrior,INT,WIS,foraging,2,2,41,2022-01-22 01:01:57
23425,uncommon,2,Wizard,Wizard,INT,END,mining,5,5,70,2022-01-22 01:01:51
99619,common,2,Priest,Monk,WIS,LCK,mining,9,9,"68,6",2022-01-22 01:01:13
91431,common,1,Priest,Wizard,DEX,END,foraging,9,10,95,2022-01-22 01:00:17
10826,rare,1,Thief,Pirate,LCK,LCK,foraging,2,10,100,2022-01-22 01:00:13
98137,common,7,Warrior,Warrior,INT,VIT,foraging,3,3,"39,9",2022-01-22 00:59:35
99330,common,3,Pirate,Thief,STR,WIS,foraging,0,0,39,2022-01-22 00:59:15
87381,common,2,Priest,Pirate,END,LCK,mining,7,7,69,2022-01-22 00:56:44
94557,common,2,Knight,Priest,LCK,AGI,mining,4,6,81,2022-01-22 00:56:32
99633,uncommon,3,Priest,Thief,END,STR,mining,4,4,64,2022-01-22 00:56:25
86443,common,2,Ninja,Priest,AGI,WIS,mining,1,1,66,2022-01-22 00:55:43
99006,common,2,Priest,Pirate,STR,AGI,mining,4,4,65,2022-01-22 00:55:20
98693,common,2,Thief,Pirate,LCK,AGI,gardening,7,7,45,2022-01-22 00:55:06
83252,common,1,Monk,Knight,INT,LCK,fishing,1,10,39,2022-01-22 00:54:21
97532,uncommon,3,Pirate,Archer,VIT,LCK,gardening,5,5,"44,89",2022-01-22 00:53:18
91700,common,2,Pirate,Thief,END,STR,foraging,7,8,"39,99",2022-01-22 00:52:17
99012,common,4,Paladin,DarkKnight,END,AGI,gardening,1,1,79,2022-01-22 00:51:38
63874,uncommon,3,Summoner,Knight,LCK,DEX,fishing,1,4,74,2022-01-22 00:51:16
98706,common,2,Knight,Wizard,AGI,END,fishing,8,8,38,2022-01-22 00:49:07
54270,common,3,Priest,Knight,LCK,LCK,foraging,2,3,"42,99",2022-01-22 00:48:38
43805,common,2,Monk,Warrior,DEX,END,gardening,2,4,43,2022-01-22 00:48:30
93663,common,1,Warrior,Warrior,AGI,END,foraging,7,10,38,2022-01-22 00:45:38
73183,common,2,Dragoon,Priest,WIS,INT,foraging,0,1,100,2022-01-22 00:45:20
5917,common,2,Wizard,Pirate,DEX,LCK,fishing,4,7,38,2022-01-22 00:45:12
43099,uncommon,3,Priest,Monk,INT,WIS,foraging,2,3,40,2022-01-22 00:44:27
49670,common,3,Wizard,Pirate,END,VIT,foraging,0,1,36,2022-01-22 00:43:26
99390,common,2,Pirate,Monk,STR,LCK,mining,8,9,85,2022-01-22 00:43:11
96277,common,2,Knight,Wizard,STR,LCK,foraging,6,9,45,2022-01-22 00:43:03
99778,common,2,Knight,Wizard,STR,LCK,foraging,7,7,38,2022-01-22 00:42:59
41975,common,2,Priest,Wizard,END,VIT,fishing,1,8,38,2022-01-22 00:42:25
93016,common,2,Warrior,Archer,STR,AGI,fishing,7,7,38,2022-01-22 00:42:25
48540,common,3,Monk,Wizard,DEX,INT,fishing,1,1,45,2022-01-22 00:40:16
94508,common,2,Sage,Pirate,LCK,VIT,fishing,0,2,150,2022-01-22 00:36:47
94991,uncommon,1,Summoner,Thief,WIS,STR,fishing,5,5,"119,88",2022-01-22 00:36:39
93035,common,2,Knight,Thief,INT,AGI,foraging,4,4,"39,98",2022-01-22 00:36:26
17689,uncommon,3,Wizard,Warrior,STR,LCK,fishing,5,5,"43,89",2022-01-22 00:35:17
88277,common,1,Knight,Wizard,STR,LCK,fishing,5,10,38,2022-01-22 00:35:11
4039,common,1,Wizard,Warrior,DEX,AGI,gardening,4,10,58,2022-01-22 00:33:31
16792,uncommon,5,Wizard,Thief,AGI,VIT,fishing,6,6,"42,89",2022-01-22 00:29:49
45565,uncommon,3,Paladin,Knight,DEX,LCK,fishing,1,2,65,2022-01-22 00:26:37
23661,rare,3,Pirate,Pirate,DEX,END,fishing,5,5,95,2022-01-22 00:26:16
94243,uncommon,5,Sage,Archer,LCK,AGI,foraging,0,0,140,2022-01-22 00:26:04
96277,common,2,Knight,Wizard,STR,LCK,foraging,6,9,38,2022-01-22 00:25:23
88561,uncommon,4,Sage,Archer,INT,DEX,foraging,1,1,250,2022-01-22 00:24:43
51972,common,3,Priest,Pirate,END,INT,gardening,6,6,60,2022-01-22 00:23:54
20114,common,3,Monk,Archer,END,LCK,gardening,7,7,40,2022-01-22 00:21:45
99564,common,2,Archer,Monk,LCK,STR,mining,6,9,74,2022-01-22 00:20:52
43309,uncommon,4,Archer,Thief,WIS,STR,foraging,3,3,62,2022-01-22 00:20:16
78863,common,2,Archer,Pirate,STR,LCK,fishing,7,7,48,2022-01-22 00:20:09
96973,common,1,Priest,Thief,END,VIT,gardening,6,10,105,2022-01-22 00:13:01
71689,rare,3,Archer,Knight,DEX,VIT,mining,1,1,80,2022-01-22 00:12:09
58674,rare,1,Priest,Warrior,WIS,STR,foraging,7,10,64,2022-01-22 00:10:04
9835,common,2,Priest,Knight,INT,AGI,mining,6,9,60,2022-01-22 00:09:17
73475,rare,2,Ninja,Wizard,END,END,mining,3,5,79,2022-01-22 00:09:05
98326,common,2,Wizard,Priest,INT,END,fishing,6,6,"39,98",2022-01-22 00:07:10
57705,common,1,Priest,Priest,INT,LCK,foraging,5,10,"69,9",2022-01-22 00:05:14
75123,common,2,Wizard,Archer,INT,AGI,mining,3,4,"61,69",2022-01-22 00:04:50
99022,uncommon,2,Archer,Knight,STR,LCK,mining,2,3,74,2022-01-22 00:02:49
78952,uncommon,2,DarkKnight,Warrior,WIS,VIT,fishing,1,2,70,2022-01-22 00:02:49
7003,common,1,Monk,Priest,INT,INT,fishing,5,10,42,2022-01-22 00:01:57
56572,common,1,Wizard,Archer,LCK,AGI,mining,5,10,80,2022-01-21 23:56:48
98546,uncommon,3,Wizard,Warrior,END,VIT,mining,2,2,67,2022-01-21 23:55:04
67274,uncommon,2,Archer,Knight,INT,DEX,foraging,3,3,130,2022-01-21 23:54:52
65917,common,2,Monk,Priest,INT,END,foraging,8,8,45,2022-01-21 23:54:33
48592,uncommon,3,Monk,Priest,DEX,LCK,gardening,6,7,60,2022-01-21 23:54:08
20531,common,3,Monk,Thief,WIS,LCK,foraging,5,6,38,2022-01-21 23:53:28
97690,common,2,Archer,Thief,WIS,DEX,gardening,6,7,47,2022-01-21 23:52:01
94997,common,1,Warrior,Warrior,VIT,INT,gardening,5,10,"80,15",2022-01-21 23:50:34
13713,common,3,Wizard,Monk,LCK,DEX,mining,3,5,"57,5",2022-01-21 23:50:28
99782,common,2,Knight,Monk,INT,END,gardening,6,6,"39,6",2022-01-21 23:49:53
89776,common,1,Monk,Wizard,DEX,STR,mining,4,10,70,2022-01-21 23:48:56
95884,rare,2,Monk,Ninja,WIS,LCK,fishing,8,9,125,2022-01-21 23:48:51
91207,uncommon,1,Monk,Pirate,DEX,STR,mining,5,10,87,2022-01-21 23:48:45
49371,common,1,Warrior,Knight,INT,WIS,fishing,6,10,55,2022-01-21 23:47:37
99319,common,2,Monk,Ninja,WIS,LCK,fishing,6,6,51,2022-01-21 23:46:59
45511,common,2,Knight,Wizard,END,DEX,fishing,2,2,20,2022-01-21 23:46:35
21406,rare,1,Wizard,Monk,LCK,END,fishing,1,10,55,2022-01-21 23:45:57
38409,uncommon,2,Wizard,Paladin,VIT,STR,gardening,7,8,75,2022-01-21 23:45:37
79044,uncommon,3,Ninja,Monk,DEX,AGI,gardening,0,0,65,2022-01-21 23:45:25
91671,common,1,Priest,Archer,STR,AGI,mining,5,10,60,2022-01-21 23:44:57
76186,uncommon,1,Pirate,Warrior,DEX,VIT,foraging,1,10,41,2022-01-21 23:44:01
95497,rare,3,Pirate,Wizard,LCK,STR,mining,4,4,109,2022-01-21 23:39:51
97866,uncommon,2,Wizard,Priest,LCK,INT,fishing,8,8,47,2022-01-21 23:38:47
97736,common,4,Sage,Pirate,LCK,INT,foraging,1,1,180,2022-01-21 23:35:40
16132,common,3,Monk,Thief,STR,VIT,gardening,4,6,44,2022-01-21 23:34:32
97254,uncommon,2,Archer,Monk,INT,VIT,gardening,6,6,"48,5",2022-01-21 23:34:23
96902,rare,1,Priest,Knight,WIS,STR,mining,6,10,135,2022-01-21 23:34:11
99226,common,3,Knight,Priest,END,STR,foraging,7,7,38,2022-01-21 23:32:39
97711,common,1,Thief,Priest,VIT,INT,foraging,9,10,84,2022-01-21 23:30:14
48434,uncommon,1,Archer,Wizard,LCK,VIT,fishing,5,10,69,2022-01-21 23:29:50
95146,uncommon,2,DarkKnight,Warrior,STR,LCK,mining,0,5,370,2022-01-21 23:26:46
98780,rare,2,Thief,Monk,INT,VIT,foraging,9,9,85,2022-01-21 23:25:22
99575,common,1,Warrior,Wizard,END,DEX,foraging,10,10,80,2022-01-21 23:22:06
46117,common,4,Knight,Priest,LCK,STR,gardening,3,3,45,2022-01-21 23:18:50
99599,common,2,Warrior,Warrior,INT,WIS,gardening,5,6,40,2022-01-21 23:18:18
99810,common,2,Knight,Pirate,AGI,VIT,gardening,5,6,38,2022-01-21 23:17:29
33226,common,2,Monk,Wizard,LCK,LCK,gardening,2,3,45,2022-01-21 23:16:26
50750,common,3,Pirate,Knight,AGI,STR,gardening,6,6,"39,88",2022-01-21 23:13:39
99405,common,3,Archer,Archer,INT,VIT,mining,3,3,60,2022-01-21 23:12:18
76304,common,1,Knight,Priest,AGI,INT,foraging,3,10,"37,5",2022-01-21 23:11:36
42839,common,1,Archer,Thief,END,INT,foraging,3,10,58,2022-01-21 23:09:38
56340,uncommon,2,Priest,Wizard,WIS,VIT,fishing,7,9,"57,49",2022-01-21 23:07:43
48039,uncommon,2,Priest,Priest,INT,AGI,foraging,4,6,45,2022-01-21 23:05:51
80707,common,1,Monk,Archer,END,INT,fishing,5,10,45,2022-01-21 23:04:13
93039,common,3,Thief,Paladin,VIT,AGI,mining,2,3,70,2022-01-21 23:03:16
81232,uncommon,1,Thief,Pirate,INT,AGI,foraging,7,10,60,2022-01-21 23:02:34
92474,common,1,Monk,Pirate,WIS,AGI,fishing,5,10,60,2022-01-21 22:59:53
99646,uncommon,2,Pirate,Wizard,AGI,LCK,fishing,5,5,69,2022-01-21 22:58:26
8522,common,1,Thief,Archer,WIS,STR,foraging,5,10,46,2022-01-21 22:56:23
49429,uncommon,4,Ninja,Knight,INT,AGI,gardening,0,3,"54,32",2022-01-21 22:51:33
91704,common,3,Warrior,Pirate,END,INT,mining,5,5,"89,9",2022-01-21 22:49:55
98713,common,2,Paladin,Paladin,END,LCK,mining,0,5,275,2022-01-21 22:49:35
19590,common,4,Archer,Archer,END,STR,foraging,5,5,54,2022-01-21 22:49:07
97167,uncommon,4,Sage,Wizard,END,AGI,fishing,0,1,130,2022-01-21 22:48:55
99419,common,4,Dragoon,Archer,INT,WIS,gardening,0,2,150,2022-01-21 22:48:04
86598,uncommon,4,Ninja,Pirate,DEX,AGI,foraging,0,0,65,2022-01-21 22:47:26
74755,rare,2,Wizard,Priest,INT,LCK,mining,5,8,100,2022-01-21 22:47:05
52258,common,4,Ninja,Warrior,AGI,STR,fishing,0,1,75,2022-01-21 22:45:04
99816,common,4,DarkKnight,Monk,AGI,AGI,gardening,0,0,33,2022-01-21 22:43:43
99374,common,2,Archer,Priest,INT,DEX,gardening,8,8,37,2022-01-21 22:43:26
62574,common,3,Warrior,Archer,AGI,WIS,mining,4,5,84,2022-01-21 22:39:25
91375,uncommon,1,Archer,Knight,END,AGI,foraging,6,10,109,2022-01-21 22:39:25
3817,rare,1,Pirate,Priest,INT,LCK,foraging,6,10,100,2022-01-21 22:35:34
99547,common,2,Knight,Warrior,AGI,INT,foraging,7,7,42,2022-01-21 22:32:44
94033,common,1,Monk,Knight,STR,LCK,gardening,5,10,73,2022-01-21 22:29:02
91143,common,3,Archer,Knight,INT,LCK,mining,1,1,63,2022-01-21 22:28:52
96074,common,3,DarkKnight,Ninja,INT,WIS,gardening,0,0,45,2022-01-21 22:27:54
82724,uncommon,5,DarkKnight,Paladin,VIT,STR,mining,0,0,200,2022-01-21 22:24:00
80356,common,2,Warrior,Priest,END,DEX,foraging,8,8,"49,9",2022-01-21 22:11:07
96656,common,1,Pirate,Warrior,DEX,END,gardening,5,10,63,2022-01-21 22:04:09
84821,common,3,Archer,Pirate,WIS,END,foraging,4,4,"49,9",2022-01-21 22:03:30
90096,common,2,Knight,Thief,STR,STR,fishing,4,8,44,2022-01-21 22:00:47
2193,common,1,Warrior,Archer,INT,END,foraging,5,10,46,2022-01-21 21:57:59
96414,common,3,Thief,Paladin,LCK,WIS,foraging,6,6,"44,09",2022-01-21 21:54:55
96047,uncommon,1,Thief,Wizard,INT,STR,fishing,6,10,"108,15",2022-01-21 21:53:57
55401,uncommon,1,Archer,Pirate,AGI,AGI,foraging,4,10,76,2022-01-21 21:53:01
38690,common,4,Wizard,Knight,AGI,WIS,foraging,2,2,"48,99",2022-01-21 21:52:47
97549,uncommon,3,Wizard,Thief,WIS,LCK,foraging,7,8,75,2022-01-21 21:51:27
94231,common,1,Knight,Priest,END,END,foraging,7,10,80,2022-01-21 21:51:00
75123,common,2,Wizard,Archer,INT,AGI,mining,3,4,55,2022-01-21 21:49:57
90040,uncommon,1,Priest,Archer,END,DEX,fishing,5,10,63,2022-01-21 21:47:34
99574,common,2,Wizard,Ninja,INT,STR,gardening,5,5,44,2022-01-21 21:47:15
61817,common,3,Archer,Warrior,END,STR,gardening,6,6,44,2022-01-21 21:44:50
59930,common,2,Ninja,Warrior,LCK,LCK,gardening,0,5,45,2022-01-21 21:44:40
298,rare,0,Priest,Warrior,DEX,AGI,fishing,11,11,2700,2022-01-21 21:43:59
92645,uncommon,2,Thief,Archer,INT,INT,fishing,5,6,72,2022-01-21 21:43:57
61864,common,5,Pirate,Monk,STR,DEX,gardening,0,1,60,2022-01-21 21:43:07
91943,common,1,Summoner,Pirate,LCK,VIT,gardening,0,5,50,2022-01-21 21:42:39
75052,common,2,Summoner,Monk,VIT,STR,foraging,3,5,109,2022-01-21 21:42:35
43702,common,3,Thief,DarkKnight,STR,VIT,fishing,1,1,67,2022-01-21 21:42:20
71872,common,2,Monk,Monk,END,END,fishing,6,7,"49,9",2022-01-21 21:41:55
97632,common,3,Wizard,Monk,STR,INT,foraging,6,6,49,2022-01-21 21:39:28
14062,common,3,Thief,Ninja,STR,INT,foraging,7,7,45,2022-01-21 21:39:24
12979,common,1,Pirate,Knight,WIS,END,fishing,4,10,50,2022-01-21 21:36:20
74976,uncommon,2,Knight,Priest,VIT,VIT,foraging,4,6,"47,3",2022-01-21 21:35:23
60540,common,4,Thief,Knight,WIS,AGI,fishing,3,3,70,2022-01-21 21:35:20
49716,common,2,Thief,Ninja,STR,WIS,gardening,8,8,45,2022-01-21 21:33:51
20773,common,3,Knight,Thief,VIT,LCK,foraging,2,3,"41,9",2022-01-21 21:30:05
87549,common,4,Archer,Wizard,INT,STR,fishing,0,0,"43,16",2022-01-21 21:25:33
93394,uncommon,2,Thief,Warrior,END,END,mining,2,5,80,2022-01-21 21:23:26
95728,uncommon,1,Monk,Monk,STR,VIT,fishing,5,10,140,2022-01-21 21:22:02
96011,common,4,Archer,Archer,END,END,foraging,1,1,45,2022-01-21 21:21:29
87082,common,2,Pirate,Priest,DEX,END,foraging,5,8,42,2022-01-21 21:20:53
91300,common,2,Priest,Monk,STR,STR,mining,6,7,75,2022-01-21 21:20:33
65990,uncommon,3,Archer,Paladin,LCK,DEX,gardening,2,2,49,2022-01-21 21:19:24
99114,common,3,Warrior,Knight,LCK,END,gardening,0,0,"37,5",2022-01-21 21:18:11
10863,rare,1,Monk,Pirate,STR,DEX,foraging,10,10,129,2022-01-21 21:14:07
95997,common,1,Priest,Knight,LCK,DEX,fishing,5,10,"72,5",2022-01-21 21:13:23
97492,uncommon,3,Archer,Knight,END,DEX,mining,2,3,67,2022-01-21 21:12:09
99642,common,2,Archer,Pirate,LCK,AGI,gardening,5,5,38,2022-01-21 21:10:07
99640,uncommon,2,Warrior,Monk,LCK,END,gardening,5,5,"44,5",2022-01-21 21:09:23
95736,uncommon,3,Pirate,Ninja,AGI,INT,gardening,5,5,45,2022-01-21 21:09:13
98961,common,1,Thief,Priest,AGI,LCK,mining,5,10,110,2022-01-21 21:08:32
66411,uncommon,2,Thief,Warrior,DEX,AGI,foraging,9,9,"52,5",2022-01-21 21:08:16
49180,uncommon,1,Wizard,Warrior,INT,AGI,fishing,5,10,73,2022-01-21 21:07:28
95763,common,1,Pirate,Thief,VIT,AGI,fishing,5,10,90,2022-01-21 21:06:34
87658,rare,1,Monk,Knight,AGI,VIT,fishing,7,10,130,2022-01-21 21:04:52
98926,common,3,Warrior,Archer,END,STR,mining,1,2,85,2022-01-21 21:02:51
64670,common,2,Wizard,Thief,WIS,AGI,mining,7,8,70,2022-01-21 21:01:41
86447,uncommon,3,Warrior,Thief,END,INT,fishing,0,0,40,2022-01-21 21:01:02
75806,common,6,Sage,Pirate,WIS,INT,fishing,0,1,168,2022-01-21 20:59:11
79267,common,4,Wizard,Priest,INT,AGI,mining,1,1,64,2022-01-21 20:59:09
61898,uncommon,1,Priest,Monk,INT,END,foraging,9,10,110,2022-01-21 20:58:19
92606,common,3,Wizard,Knight,STR,END,mining,7,7,78,2022-01-21 20:56:35
48090,common,1,Archer,Wizard,LCK,END,fishing,10,10,90,2022-01-21 20:55:25
92320,rare,3,Thief,Knight,STR,INT,fishing,7,7,85,2022-01-21 20:53:34
69369,common,2,Warrior,Archer,LCK,LCK,gardening,5,6,44,2022-01-21 20:50:36
93394,uncommon,2,Thief,Warrior,END,END,mining,2,5,70,2022-01-21 20:49:01
31140,common,1,Knight,Wizard,VIT,WIS,gardening,0,10,45,2022-01-21 20:47:34
95994,uncommon,3,Thief,Monk,VIT,VIT,fishing,3,3,59,2022-01-21 20:45:59
99204,common,2,Priest,Thief,WIS,VIT,fishing,6,6,"37,5",2022-01-21 20:44:34
90089,uncommon,2,Monk,Knight,LCK,STR,gardening,5,6,"57,5",2022-01-21 20:42:33
71265,uncommon,1,Wizard,Thief,END,END,fishing,3,10,52,2022-01-21 20:42:08
62574,common,3,Warrior,Archer,AGI,WIS,mining,4,5,75,2022-01-21 20:39:02
90240,common,3,Monk,Pirate,WIS,STR,mining,2,2,"64,82",2022-01-21 20:38:51
84729,common,1,Thief,Archer,DEX,LCK,foraging,6,10,49,2022-01-21 20:34:13
98564,uncommon,4,Ninja,Pirate,LCK,STR,mining,0,0,60,2022-01-21 20:33:41
94645,common,1,Pirate,Pirate,WIS,VIT,foraging,5,10,45,2022-01-21 20:33:27
99491,common,2,Archer,Wizard,WIS,STR,mining,9,9,69,2022-01-21 20:32:29
57378,common,2,Thief,Warrior,INT,END,mining,5,8,65,2022-01-21 20:32:03
99080,common,4,Thief,Wizard,DEX,VIT,gardening,4,4,39,2022-01-21 20:31:59
88446,common,1,Thief,Monk,AGI,AGI,mining,4,10,64,2022-01-21 20:31:39
25475,common,2,Priest,Priest,STR,AGI,mining,5,7,"61,8",2022-01-21 20:30:34
98804,common,2,Wizard,Pirate,AGI,END,mining,5,5,61,2022-01-21 20:30:18
67829,common,2,Priest,Thief,DEX,WIS,mining,5,7,"56,25",2022-01-21 20:29:38
20419,common,1,Wizard,Archer,LCK,VIT,foraging,3,10,45,2022-01-21 20:27:36
90945,common,2,Summoner,Knight,AGI,LCK,foraging,5,5,100,2022-01-21 20:24:51
20321,uncommon,1,Archer,Priest,DEX,AGI,fishing,8,10,97,2022-01-21 20:23:01
61181,common,1,Monk,Wizard,END,WIS,mining,7,10,75,2022-01-21 20:22:05
77801,rare,2,Paladin,Priest,AGI,LCK,foraging,1,5,148,2022-01-21 20:21:45
36759,common,4,Priest,Priest,STR,DEX,mining,2,2,61,2022-01-21 20:19:46
93665,common,2,Warrior,Monk,DEX,DEX,fishing,4,5,43,2022-01-21 20:19:15
74136,common,2,Knight,Wizard,VIT,STR,fishing,4,5,43,2022-01-21 20:18:55
94214,uncommon,2,Thief,Priest,DEX,VIT,gardening,1,1,45,2022-01-21 20:18:38
72716,uncommon,1,Archer,Priest,STR,DEX,gardening,10,10,60,2022-01-21 20:18:13
76750,uncommon,2,Ninja,Wizard,END,VIT,gardening,0,5,"57,9",2022-01-21 20:17:14
66801,rare,2,Archer,Priest,WIS,END,foraging,5,9,88,2022-01-21 20:16:12
95428,common,5,Thief,Paladin,END,LCK,foraging,0,0,43,2022-01-21 20:11:39
92396,common,2,Knight,Wizard,VIT,DEX,foraging,9,9,42,2022-01-21 20:11:21
99547,common,2,Knight,Warrior,AGI,INT,foraging,7,7,39,2022-01-21 20:09:10
86592,uncommon,2,Knight,Priest,WIS,LCK,foraging,4,7,46,2022-01-21 20:08:52
99379,common,2,Thief,Knight,AGI,STR,gardening,5,5,39,2022-01-21 20:08:33
1505,rare,0,Wizard,Thief,DEX,INT,mining,11,11,2500,2022-01-21 20:07:12
44134,uncommon,4,Knight,Thief,DEX,INT,mining,2,4,109,2022-01-21 20:06:56
77655,uncommon,2,Wizard,Thief,INT,VIT,foraging,4,4,60,2022-01-21 20:02:08
92365,common,4,Warrior,Pirate,WIS,VIT,mining,2,4,85,2022-01-21 20:00:21
73576,common,4,Summoner,Pirate,AGI,DEX,gardening,4,4,85,2022-01-21 19:52:43
94231,common,1,Knight,Priest,END,END,foraging,7,10,60,2022-01-21 19:52:15
96294,common,4,Wizard,Warrior,LCK,INT,mining,0,0,55,2022-01-21 19:41:50
27877,common,6,DarkKnight,Pirate,STR,WIS,foraging,0,0,55,2022-01-21 19:40:36
24764,common,3,Monk,Priest,INT,END,mining,6,7,57,2022-01-21 19:35:06
22114,uncommon,1,Knight,Thief,WIS,WIS,foraging,7,10,105,2022-01-21 19:34:54
47626,common,2,Knight,Thief,INT,WIS,foraging,8,8,45,2022-01-21 19:34:27
93927,common,1,Monk,Thief,INT,AGI,fishing,6,10,100,2022-01-21 19:28:47
95455,common,1,Ninja,Wizard,INT,LCK,fishing,2,5,72,2022-01-21 19:28:14
50399,common,2,Archer,Pirate,AGI,STR,gardening,3,9,43,2022-01-21 19:26:02
71470,uncommon,1,DarkKnight,Knight,END,DEX,gardening,0,5,65,2022-01-21 19:22:04
36061,rare,4,DarkKnight,Warrior,INT,LCK,gardening,0,2,108,2022-01-21 19:20:26
98881,rare,2,Wizard,Wizard,STR,DEX,foraging,7,7,90,2022-01-21 19:18:44
67437,common,2,Warrior,Knight,VIT,DEX,mining,1,4,96,2022-01-21 19:16:38
98896,common,1,Thief,Warrior,INT,VIT,fishing,9,10,90,2022-01-21 19:15:48
11380,common,1,Wizard,Pirate,DEX,INT,fishing,4,10,46,2022-01-21 19:06:01
36514,common,3,Warrior,Archer,LCK,WIS,mining,3,4,83,2022-01-21 19:05:47
37685,common,1,Monk,Thief,INT,END,fishing,2,10,55,2022-01-21 19:05:45
96912,common,3,Warrior,Priest,WIS,AGI,gardening,6,6,44,2022-01-21 19:05:32
86447,uncommon,3,Warrior,Thief,END,INT,fishing,0,0,35,2022-01-21 19:04:34
15185,rare,1,Pirate,Pirate,VIT,STR,gardening,4,10,65,2022-01-21 19:03:02
31140,common,1,Knight,Wizard,VIT,WIS,gardening,0,10,29,2022-01-21 19:00:31
42656,common,2,Warrior,Warrior,LCK,DEX,gardening,4,6,"48,98",2022-01-21 18:57:01
87404,rare,1,Thief,Priest,VIT,STR,foraging,5,10,72,2022-01-21 18:51:50
24562,rare,3,Pirate,Warrior,STR,AGI,fishing,5,5,80,2022-01-21 18:50:49
98382,common,3,Knight,Monk,LCK,AGI,foraging,4,4,38,2022-01-21 18:50:23
58133,uncommon,3,Warrior,Thief,WIS,LCK,fishing,3,3,"47,77",2022-01-21 18:50:19
73759,rare,3,Ninja,Thief,END,LCK,gardening,2,4,113,2022-01-21 18:50:03
17268,uncommon,1,Warrior,Knight,INT,INT,fishing,6,10,45,2022-01-21 18:47:58
97993,common,2,Thief,Knight,AGI,LCK,gardening,5,5,37,2022-01-21 18:47:45
91154,common,3,Summoner,Archer,LCK,DEX,mining,2,3,"64,5",2022-01-21 18:45:40
69428,common,5,Pirate,Ninja,STR,LCK,gardening,0,0,39,2022-01-21 18:42:59
74290,common,1,Ninja,Pirate,STR,AGI,gardening,0,5,45,2022-01-21 18:42:51
47999,common,3,Knight,Wizard,LCK,WIS,gardening,4,5,49,2022-01-21 18:40:21
96996,common,3,Wizard,Priest,WIS,LCK,gardening,3,3,55,2022-01-21 18:36:57
89210,common,3,Archer,Archer,INT,AGI,foraging,6,6,55,2022-01-21 18:36:33
94195,common,3,Thief,Wizard,DEX,END,fishing,1,1,50,2022-01-21 18:34:22
93431,uncommon,3,Warrior,Archer,INT,END,gardening,3,4,39,2022-01-21 18:31:54
91726,legendary,3,Paladin,Thief,DEX,WIS,foraging,0,4,295,2022-01-21 18:29:26
94990,uncommon,2,Archer,DarkKnight,END,LCK,gardening,0,0,45,2022-01-21 18:27:27
75778,legendary,4,DarkKnight,Wizard,AGI,VIT,foraging,0,0,350,2022-01-21 18:26:29
